priority,score,path,title,verticals,workflow_roles,has_howto,has_actions,has_report_capability,howto_matches,action_matches,report_matches,pain_matches,button_count,link_count,input_count
HIGH,53,html/tsm-insurance/wip-billing/index.html,TSM · Insurance Premium Audit + Claims WIP,"construction, insurance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"next step, steps","analyze, run, review, export, download, save, create, launch","export, download, executive, brief","risk, exposure, sla, audit, missing",5,0,0
HIGH,53,html/war-rooms/crm/crm-strategist.html,TSM &middot; Customer Relationship Mgmt Strategist,"supplier, crm","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, open, continue, start","report, export, summary, executive, letter","risk, exposure, sla, opportunity",1,2,0
HIGH,53,html/war-rooms/honeywell-executive-portal.html,TSM · Honeywell Executive,"insurance, tax, supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analysis, review, approve, escalate, export, download, create, open, continue","export, download, summary, executive, letter, package","risk, exposure, exception, anomaly, sla, audit",3,0,0
HIGH,53,html/war-rooms/tsm-wip-command-center.html,TSM SHELL · Execution &amp; WIP Command Center,"healthcare, construction, bpo, real estate, insurance, legal, finops, crm","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"upload, analyze, execute, approve, reject, resolve, save, create, open, start","executive, letter","risk, denial, cost, error, sla, missing",5,3,13
HIGH,52,html/doc1-search.html,TSM Document Search,"healthcare, construction, insurance, legal, finops, tax, vendor","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"import, run, escalate, report, save, create, open, start","report, executive, letter","exposure, denial, compliance, overdue, sla, audit",5,9,5
HIGH,52,html/inty-finops-offer/index.html,TSM Financial Operations Layer · Inty Power,"construction, finops, tax, itops, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"import, analysis, run, review, generate, report, save, open, launch, start","report, pdf, executive, letter, package","risk, compliance, delay, anomaly, audit, missing",0,3,0
HIGH,52,html/l1-copilot/noc/noc-war-room.html,TSM NOC Command Center,noc,"INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"import, analysis, run, review, assign, escalate, resolve, generate, save, create, open","summary, snapshot, letter","exposure, error, sla",6,2,1
HIGH,52,html/legal-demo-presentation.html,TSM &middot; Legal &middot; Demo Presentation,"healthcare, construction, legal, finops, tax, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, next step, steps","run, resolve, presentation, open, launch","presentation, executive, brief, letter","risk, exception, compliance, sla, audit",0,16,0
HIGH,52,html/tsm-insurance/ins-tax.html,TSM · Insurance Tax Prep · Agent Intelligence,"healthcare, insurance, legal, tax, crm","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analyze, analysis, run, review, generate, report, launch","report, summary, letter","risk, exposure, compliance, cost, error, audit, missing",11,3,6
HIGH,52,html/tsm-insurance/insurance-portal.html,TSM Insurance Portal — Ingestion & Claims Dashboard,"healthcare, construction, insurance, finops, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"upload, import, run, escalate, resolve, report, save, create, open, start","report, executive, proposal, letter","exposure, compliance, error, sla, audit",1,0,1
HIGH,52,html/war-rooms/catalog/catalog-executive-portal.html,TSM &middot; Product Catalog Executive Portal,"supplier, catalog","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, open, continue, start","export, excel, executive, letter","risk, exposure, exception, compliance, sla, audit",1,2,0
HIGH,52,html/war-rooms/cpq/cpq-executive-portal.html,TSM &middot; Configure Price Quote Executive Portal,"supplier, cpq, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, open, continue, start","export, excel, executive, letter","risk, exposure, exception, compliance, sla, audit",1,2,0
HIGH,52,html/war-rooms/governance/governance-executive-portal.html,TSM &middot; Governance & Risk Executive Portal,"construction, insurance, supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, reject, escalate, export, open, continue, start","export, executive, snapshot, letter","risk, exposure, exception, sla, audit",1,2,0
HIGH,52,html/war-rooms/integration-hub/integration-hub-executive-portal.html,TSM &middot; Integration Hub Executive Portal,"supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, reject, escalate, export, continue, start","export, executive, snapshot, letter","risk, exposure, exception, error, sla, audit",1,2,0
HIGH,52,html/war-rooms/music-war/academy/daw-academy.html,DAW Academy · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, start here, workflow, steps","export, start","export, excel, letter","error, sla",1,1,1
HIGH,51,html/construction-suite/wip-billing/index.html,Construction WIP + Billing,construction,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"next step, steps","analyze, run, review, export, download, save, create, launch","export, download, executive, brief","risk, exposure, sla, missing",5,0,0
HIGH,51,html/finops-suite/wip-billing/index.html,TSM · FinOps WIP + Billing Intelligence,"construction, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"next step, steps","analyze, run, review, export, download, save, create, launch","export, download, executive, brief","risk, exposure, sla, missing",5,0,0
HIGH,51,html/finops-suite/wip/index.html,TSM · FinOps WIP Intelligence,"finance, finops, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"run, review, escalate, resolve, export, download, send, create, open, launch","export, download, summary, executive, brief, letter","risk, exposure, sla, missing",10,0,0
HIGH,51,html/l1-copilot/tsm-itops-demo-presentation.html,TSM // IT Ops Suite — Virtual Ecosystem Demo,"itops, vendor, catalog","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"guide, steps","import, run, resolve, generate, create, open, start","deck, summary, letter, package","risk, compliance, failure, sla, missing",2,0,0
HIGH,50,html/tsm-enterprise-operating-system.html,TSM Workforce Intelligence & Operations Command Center,"healthcare, construction, bpo, insurance, legal, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","analysis, run, execute, review, report, presentation, start","report, presentation, executive, letter","denial, compliance, revenue, error, sla, audit, missing",0,0,0
HIGH,50,html/tsm-insurance/ins-appeals.html,TSM Insurance · Appeals Command,"insurance, legal","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, analysis, run, submit, review, resolve, generate, start","summary, executive, letter","denial, compliance, error, sla, recovery",13,0,6
HIGH,50,html/war-rooms/business-development/tsm-outreach-command-center.html,TSM Outreach Command Center,"healthcare, construction, bpo, mortgage, real estate","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,workflow,"report, send, save, create, open","report, executive, letter","leak, exception, denial, compliance, bottleneck, revenue, sla, missing",3,0,12
HIGH,50,html/war-rooms/governance/governance-strategist.html,TSM &middot; Governance & Risk Strategist,supplier,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, open, continue, start","report, export, executive, letter","risk, exposure, sla, audit",1,2,0
HIGH,49,html/war-rooms/music-war/release/marketing.html,ZY Music Command — AI Songwriting Decision Engine,catalog,"INTAKE / ANALYSIS, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, next step","import, run, review, generate, export, save, create, open, launch, continue, start","export, letter","error, sla, missing",0,6,0
HIGH,48,html/demo-launcher.html,TSM · Demo Launcher,"healthcare, construction, real estate, insurance, hotel, hotelops, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how-to, guide","import, analysis, run, report, presentation, launch","report, presentation, deck, executive, letter","delay, sla, missing",0,22,0
HIGH,48,html/desert-pitch.html,TSM × Desert Financial — Strategic Partnership Proposal,"healthcare, construction, mortgage, real estate, insurance, legal, finance, tax","INTAKE / ANALYSIS, DECISION / STRATEGY, INTAKE / DATA ENTRY",False,True,True,,"import, analysis, run, save, open, launch, start","brief, proposal, letter","risk, exposure, denial, compliance, delay, cost, revenue, failure, sla, audit, missing, recovery",0,12,0
HIGH,48,html/mortgage-demo-presentation.html,TSM &middot; Mortgage &middot; Demo Presentation,"mortgage, logistics, supplier, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"next step, steps","analysis, run, execute, escalate, presentation, open, launch","presentation, summary, executive, brief, letter","exception, sla",0,11,0
HIGH,48,html/shared/tsm-ai-wiring-guide.html,TSMatter · AI Engine Wiring Guide,"healthcare, construction, mortgage, insurance, legal, schools, tax, itops","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,"how to, guide","upload, import, analyze, analysis, run, generate, send, launch, start","executive, letter","risk, denial, compliance, revenue, error, audit, missing",0,0,0
HIGH,48,html/tsm-insurance/ins-liability.html,TSM Insurance · Liability Command,insurance,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, analysis, run, generate, report, open, start","report, executive, letter","risk, exposure, compliance, error, sla",13,0,5
HIGH,48,html/tsm-insurance/ins-malpractice.html,TSM Insurance · Malpractice Command,"insurance, legal, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, analysis, run, review, escalate, report, start","report, executive, letter","risk, exposure, compliance, delay, error",13,0,7
HIGH,48,html/war-rooms/catalog/catalog-strategist.html,TSM &middot; Product Catalog Strategist,"supplier, catalog","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, continue, start","report, export, executive, letter","risk, exposure, compliance, sla",1,2,0
HIGH,48,html/war-rooms/cpq/cpq-strategist.html,TSM &middot; Configure Price Quote Strategist,"supplier, cpq, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, open, continue, start","report, export, executive, letter","risk, exposure, sla",1,2,0
HIGH,48,html/war-rooms/integration-hub/integration-hub-strategist.html,TSM &middot; Integration Hub Strategist,supplier,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, continue, start","report, export, executive, letter","risk, exposure, error, sla",1,2,0
HIGH,48,html/war-rooms/o2c/o2c-strategist.html,TSM &middot; Order to Cash Strategist,supplier,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, continue, start","report, export, executive, letter","risk, exposure, bottleneck, sla",1,2,0
HIGH,47,html/concierge-demo-presentation.html,TSM &middot; Concierge &middot; Demo Presentation,"healthcare, construction, hotel, hotelops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"next step, steps","analyze, analysis, run, presentation, open, launch","presentation, executive, brief, letter","exception, compliance, revenue, sla",0,23,0
HIGH,47,html/tsm-consultz-landing-page.html,TSM — Intelligence Runtime Platform,"healthcare, construction, bpo, real estate, insurance, legal, finance, finops","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"import, analysis, run, approve, report, create, open, start","report, executive, letter","risk, compliance, bottleneck, anomaly, sla, audit",0,9,0
HIGH,47,html/war-rooms/mdm/mdm-war-room.html,TSM MDM War Room,"vendor, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analyze, analysis, run, review, approve, reject, generate, download, report, save, create, open","report, download, letter, package","risk, error, anomaly",6,0,0
HIGH,47,html/war-rooms/music-war/release/release-center.html,Release Center · Sweet Music™ OS,legal,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"upload, submit, assign, generate, export, report, save, start","report, export, letter, package","error, sla",1,1,4
HIGH,46,html/tsm-insurance/ins-underwriting.html,TSM Insurance · Underwriting Command,"insurance, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,"guide, steps","analysis, run, review, generate, start","executive, letter","risk, loss, compliance, revenue, error",13,0,7
HIGH,46,html/war-rooms/approval/approval-strategist.html,TSM &middot; Approval Chain Strategist,"supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, continue, start","report, export, executive, letter","risk, exposure, sla",1,2,0
HIGH,46,html/war-rooms/digital-twin/digital-twin-strategist.html,TSM &middot; Digital Twin Strategist,supplier,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, report, continue, start","report, export, executive, letter","risk, exposure, sla",1,2,0
HIGH,45,html/l1-copilot/servicenow-exam-sim.html,ServiceNow Timed Exam Sim · TSM Career Training,approval,"REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, submit, review, approve, assign, escalate, resolve, report, save, create, open, start","report, letter","risk, error, sla, audit",0,3,0
HIGH,45,html/preview.html,TSM Exec Kit — Preview,insurance,"DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analysis, review, escalate, generate, report, open, start","report, summary, executive, letter","exception, denial, backlog, delay, audit, missing, recovery",0,0,0
HIGH,45,html/war-rooms/digital-twin/digital-twin-executive-portal.html,TSM &middot; Digital Twin Executive Portal,supplier,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, continue, start","export, executive, letter","risk, exposure, exception, sla, audit",1,2,0
HIGH,45,html/war-rooms/digital-twin/digital-twin.html,TSM Enterprise Digital Twin,"bpo, logistics, finance, property, crm, cpq, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"upload, import, analyze, analysis, run, generate, open, continue","csv, executive, brief, letter","risk, exposure, compliance, cost, revenue, sla",2,0,0
HIGH,44,html/hub/index.html,TSM Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,guide,"import, analysis, run, resolve, open, launch, start","deck, executive, letter","compliance, audit, missing",2,0,1
HIGH,44,html/tsm-insurance/agents-ins.html,TSM Insurance Core - Broker & Agent Sync,"construction, insurance, legal, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analyze, run, report, presentation, launch","report, presentation, letter","risk, exposure, sla, audit, missing",5,9,1
HIGH,44,html/war-rooms/mdm/mdm-executive-portal.html,TSM &middot; Master Data Management Executive Portal,approval,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, open, start","export, excel, executive, letter","risk, compliance, sla",1,2,0
HIGH,43,html/construction-suite/tax-prep.html,Construction Tax Prep,"construction, tax, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY",False,True,True,,"analyze, analysis, run, review, assign, escalate, create, launch",deck,"risk, leak, exposure, compliance, delay, audit, missing",1,2,0
HIGH,43,html/logistics/logistics-strategist-v2.html,TSM &middot; Logistics Strategist,logistics,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"run, review, export, report, start","report, export, summary, executive, letter","risk, exposure, revenue, sla",1,2,0
HIGH,43,html/supplier-vendor/supplier-vendor-strategist-v2.html,TSM &middot; Supplier/Vendor Strategist,"supplier, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"run, review, export, report, start","report, export, summary, executive, letter","risk, exposure, revenue, sla",1,2,0
HIGH,43,html/tsm-insurance/insurance-suite-index.html,TSM · Insurance Suite · Command Index,"healthcare, construction, insurance, legal, finops, tax, property, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,how to,"analysis, run, review, generate, presentation, open, launch","presentation, executive, letter","risk, exposure, compliance, audit, missing",0,31,0
HIGH,42,html/ghs_onepager.html,GHS Healthcare Command Suite — One Pager,"healthcare, construction, itops","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analyze, analysis, run, execute, review, approve, reject, report, open, launch, start","report, letter","risk, denial, backlog, revenue, sla, audit, missing",0,0,0
HIGH,42,html/l1-copilot/servicenow-fundamentals.html,ServiceNow ITSM Fundamentals · TSM Career Training,"catalog, approval","AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,guide,"run, review, approve, assign, resolve, save, create, start",letter,"risk, bottleneck, error, sla",2,4,0
HIGH,42,html/tsm-collective-bnca.html,TSM Neural Core — Collective BNCA,"healthcare, construction, bpo, real estate, insurance, legal, finops","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, generate, report, launch, start","report, executive, letter, package","risk, revenue, error, opportunity",3,7,0
HIGH,42,html/war-rooms/approval/approval-war-room.html,TSM Enterprise Approval Center,"healthcare, approval","DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"upload, analysis, run, approve, reject, escalate, generate, save, create, continue","snapshot, letter","risk, error, sla",5,0,1
HIGH,41,html/demo/presentations/construction-presentation.html,Construction — Risk & Anomaly Command — TSM Demo,"construction, finance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,"what to do, steps","analyze, run, escalate, report, presentation, open","report, presentation, executive","risk, exposure, compliance, cost, anomaly",0,0,0
HIGH,41,html/tsm-insurance/insurance-ce-command.html,TSM Insurance · CE Command,"insurance, property, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, INTAKE / DATA ENTRY",True,True,True,workflow,"analysis, run, review, approve, generate, create, launch, continue",letter,"risk, exposure, compliance, cost, sla, missing",8,0,0
HIGH,41,html/war-rooms/o2c/o2c-war-room.html,TSM Order-to-Cash War Room,approval,"INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, generate, save, create, open","snapshot, letter","risk, overdue, bottleneck, delay, revenue, error, sla, opportunity",4,0,0
HIGH,40,html/finops-suite/working-capital-calculator.html,Working Capital Worksheet · TSM RCM OS,"logistics, finops, vendor","EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"resolve, presentation, open","presentation, summary, executive, letter","exposure, exception, compliance, revenue, anomaly, sla",0,4,15
HIGH,40,html/healthcare/hc-academy/tsm_healthcare_academy.html,,"healthcare, insurance, tax, approval","INTAKE / ANALYSIS, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, run, submit, review, resolve, send, start",summary,"denial, revenue, failure, missing",6,0,0
HIGH,40,html/property-accountant/property-accountant-command.html,TSM Property Accountant Command,"mortgage, insurance, tax, property, vendor, approval","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,workflow,"analysis, run, review, escalate, resolve, send, open","executive, brief, letter, package","exception, missing",3,0,0
HIGH,40,html/war-rooms/cpq/cpq-war-room.html,TSM CPQ War Room,"catalog, cpq, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"upload, analysis, run, approve, generate, save, create, open","snapshot, letter","risk, cost, error, sla",5,0,3
MEDIUM,39,html/demo/presentations/construction-finance-presentation.html,Construction — Cash Flow & Liquidity Command — TSM Demo,"construction, finance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,"what to do, steps","analyze, run, escalate, report, presentation, open","report, presentation, executive","risk, exposure, compliance, cost",0,0,0
MEDIUM,39,html/l1-copilot/servicenow-scenarios.html,ServiceNow Scenario Engine · TSM Career Training,approval,"REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"run, submit, review, approve, assign, resolve, report, save, create, open, start","report, letter","risk, error, audit",0,3,0
MEDIUM,39,html/tsm-operational-os-executive.html,TSM Operational OS · Executive Command Center,bpo,"INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"generate, report","report, summary, executive, letter, package","loss, exposure, error, sla, recovery",1,0,1
MEDIUM,37,html/bpo-files/bpo-supervisor.html,BPO Supervisor Roster,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"review, assign, create, open, start","summary, executive, letter","cost, revenue, sla, audit",0,2,1
MEDIUM,37,html/demo/presentations/bpo-presentation.html,BPO Service Delivery — Command Center — TSM Demo,bpo,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, escalate, generate, report, presentation, create, open","report, presentation, executive, brief","exposure, backlog, audit",0,0,0
MEDIUM,37,html/hub-index.html,TSM Hub,"healthcare, construction, bpo, insurance, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,guide,"analysis, review, presentation, create, open","presentation, deck, executive, letter",,2,0,1
MEDIUM,37,html/shared/tsm-mission-queue.html,TSM Mission Queue — Cross-Sector Exception Operations,"healthcare, construction, bpo, mortgage, finops","REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"import, assign, resolve, report, save, create, open, start","report, letter","risk, exposure, exception, overdue, sla",1,0,0
MEDIUM,37,html/war-rooms/music-war/creation/beat-workbench.html,Beat Workbench · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"upload, analyze, run, generate, report, open","report, letter","error, sla",5,1,2
MEDIUM,36,html/approval-war-room.html,TSM Enterprise Approval Center,"healthcare, approval","DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, approve, reject, escalate, generate, save, create","snapshot, letter","risk, sla",5,0,1
MEDIUM,36,html/cpq-war-room.html,TSM CPQ War Room,"cpq, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, approve, generate, save, create, open","snapshot, letter","risk, cost, sla",5,0,3
MEDIUM,36,html/demo/presentations/hotelops-presentation.html,Concierge Command — Hotel Operations — TSM Demo,"hotel, hotelops, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT",True,True,True,steps,"analyze, analysis, run, review, escalate, resolve, report, presentation","report, presentation, executive, snapshot, brief",,0,0,0
MEDIUM,36,html/demo/presentations/pm-copilot-presentation.html,PM Copilot — Property Portfolio War Room — TSM Demo,"property, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, AI / COPILOT",True,True,True,steps,"analysis, run, report, presentation, send, open","report, presentation, brief","risk, leak, exposure, compliance, sla",0,0,0
MEDIUM,36,html/demo/presentations/schools-presentation.html,Schools Command — Grant Compliance & Funding — TSM Demo,schools,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT",True,True,True,steps,"analysis, run, presentation, open","presentation, summary, executive","risk, exposure, exception, compliance, cost, sla, audit",0,0,0
MEDIUM,36,html/war-rooms/catalog/catalog-war-room.html,TSM Product Catalog War Room,"catalog, cpq","INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"upload, analysis, run, generate, save, create, continue","snapshot, letter","risk, compliance, error",5,0,1
MEDIUM,35,html/construction-suite/presentation.html,TSM Construction Intelligence – Executive Demo,"construction, legal, finance, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,what to do,"analyze, analysis, run, open, launch",executive,"risk, exposure, compliance, cost, audit, missing",3,0,0
MEDIUM,35,html/demo/presentations/cyber-incident-presentation.html,Cyber Incident Command — TSM Demo,approval,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"analyze, analysis, run, approve, escalate, presentation, start","presentation, summary, executive, brief","compliance, sla",0,0,0
