priority,score,vertical,path,title,actions,report_actions,pain_points,recommended_reports
P0,100,healthcare,html/healthcare/hc-denial-war-room.html,TSM · Denial Recovery War Room,9,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,76,general,html/war-rooms/music-war/index.html,Sweet Music™ OS — TSM Music Command,1,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,hotel,html/hotelops/hotelops-strategist.html,GID &middot; HotelOps Strategist,4,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P1,75,general,html/war-rooms/approval/approval-executive-portal.html,TSM &middot; Approval Chain Executive Portal,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/integration-hub/integration-hub-executive-portal.html,TSM &middot; Integration Hub Executive Portal,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,mortgage,html/war-rooms/mortgage/mortgage-strategist.html,TSM &middot; Mortgage Command Center Strategist,4,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P1,75,general,html/logistics/logistics-executive-portal.html,TSM &middot; Logistics Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/logistics/logistics-strategist-v2.html,TSM &middot; Logistics Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,bpo,html/supplier-vendor/supplier-vendor-executive-portal.html,TSM &middot; Supplier/Vendor Executive Portal,3,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,75,bpo,html/supplier-vendor/supplier-vendor-strategist-v2.html,TSM &middot; Supplier/Vendor Strategist,3,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,75,general,html/war-rooms/approval/approval-strategist.html,TSM &middot; Approval Chain Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/catalog/catalog-executive-portal.html,TSM &middot; Product Catalog Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/catalog/catalog-strategist.html,TSM &middot; Product Catalog Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/cpq/cpq-executive-portal.html,TSM &middot; Configure Price Quote Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/cpq/cpq-strategist.html,TSM &middot; Configure Price Quote Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/crm/crm-executive-portal.html,TSM &middot; Customer Relationship Mgmt Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/crm/crm-strategist.html,TSM &middot; Customer Relationship Mgmt Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/digital-twin/digital-twin-executive-portal.html,TSM &middot; Digital Twin Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/digital-twin/digital-twin-strategist.html,TSM &middot; Digital Twin Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/integration-hub/integration-hub-strategist.html,TSM &middot; Integration Hub Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/mdm/mdm-executive-portal.html,TSM &middot; Master Data Management Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/o2c/o2c-executive-portal.html,TSM &middot; Order to Cash Executive Portal,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,general,html/war-rooms/o2c/o2c-strategist.html,TSM &middot; Order to Cash Strategist,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,75,schools,html/war-rooms/schools-command/schools-strategist.html,TSM &middot; Schools Command Center Strategist,3,0,grant compliance; documentation gaps; administrative backlog; vendor risk; operational exceptions,Compliance Exception Report; Grant/Documentation Risk Report; Operational Exception Report; Executive Schools Brief
P1,75,bpo,html/sap_phases_talktrack_section_v2.html,sap_phases_talktrack_section_v2,1,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,75,healthcare,html/tsm-consultz-landing-page.html,TSM — Intelligence Runtime Platform,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,74,healthcare,html/tsm-workforce-intelligence-command-center.html,TSM Workforce Intelligence & Operations Command Center,4,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,74,general,html/shared/tsm-mission-queue.html,TSM Mission Queue — Cross-Sector Exception Operations,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,72,bpo,html/bpo-files/bpo-supervisor.html,BPO Supervisor Roster,4,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,69,general,html/tsm-app-rationalizer.html,TSM Shell · Portfolio Rationalizer,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,66,general,html/client-portal.html,TSM Client Portal,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,66,construction,html/construction-suite/tax-prep.html,Construction Tax Prep,4,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,65,legal,html/legal-pro/legal-scenarios.html,Legal Scenarios · TSM Legal-Pro,4,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P1,65,itops,html/l1-copilot/servicenow-exam-sim.html,ServiceNow Timed Exam Sim · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,65,finops,html/finops-suite/working-capital-calculator.html,Working Capital Worksheet · TSM RCM OS,2,0,financial leakage; invoice exceptions; close-cycle delays; spend visibility; audit exposure,Financial Exception Report; Spend/Leakage Report; Close Readiness Report; Executive Finance Brief
P1,65,healthcare,html/bpo-files/suite-hub.html,TSM Suite Hub,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,65,construction,html/mission-executive-dashboard.html,TSM Enterprise Mission Dashboard,1,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,65,real_estate,html/war-rooms/honeywell-howto.html,TSM | Honeywell — How-To Guide,0,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P1,64,insurance,html/tsm-insurance/dme.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,4,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P1,64,real_estate,html/tsm-insurance/insurance-ce-command.html,TSM Insurance · CE Command,3,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P1,60,itops,html/l1-copilot/aplus/aplus-practice.html,A+ Question Coach · TSM Career Training,4,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,60,healthcare,html/healthcare/hc-academy/tsm-hc-demo-trail.html,TSM Healthcare · PoC Demo Trail,3,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,60,itops,html/l1-copilot/aplus/aplus-pbq.html,A+ PBQ Simulation · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,55,mortgage,html/enterprise/enterprise-executive-portal.html,TSM &middot; Enterprise Executive Decision Portal,4,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P1,55,healthcare,html/demo/inphusionsys-hub.html,InphusionSys — Multi-Vertical Demo Console,3,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,53,general,html/war-rooms/music-war/analytics.html,Analytics · Sweet Music™ OS,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,50,legal,html/war-rooms/music-war/academy/music-business.html,Music Business Basics · Sweet Music™ OS,4,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P1,50,general,html/war-rooms/music-war/producer/mixing-coach.html,Mixing Coach · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,48,healthcare,html/bpo-files/bpo-scenarios-demo.html,TSM BPO Scenarios Demo — Competency Proof,3,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,47,itops,html/l1-copilot/l1-assistant-widget.html,l1-assistant-widget,4,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,47,general,html/war-rooms/music-war/cadence-builder.html,Cadence Studio · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,47,general,html/war-rooms/music-war/producer/producer-ai.html,Producer AI · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,47,general,html/war-rooms/music-war/producer/recording-coach.html,Recording Coach · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,45,itops,html/l1-copilot/aplus/aplus-learn.html,A+ Learn Mode · TSM Career Training,4,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,45,itops,html/l1-copilot/aplus/aplus-assessment.html,A+ Timed Assessment · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,45,itops,html/l1-copilot/aplus/aplus-interview.html,A+ Interview Mode · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,45,itops,html/l1-copilot/aplus/aplus-lab.html,A+ Troubleshooting Lab · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,43,general,html/war-rooms/music-war/academy/music-theory.html,Music Theory Basics · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,42,healthcare,html/healthcare/hc-academy/tsm_healthcare_academy.html,tsm_healthcare_academy,3,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,42,insurance,html/preview.html,TSM Exec Kit — Preview,1,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P1,41,itops,html/l1-copilot/noc/noc-asset-console.html,TSM NOC Asset Console,4,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,41,itops,html/l1-copilot/servicenow-scenarios.html,ServiceNow Scenario Engine · TSM Career Training,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,38,insurance,html/tsm-insurance/tsm-ins-demo-trail.html,TSM Insurance · PoC Demo Trail,3,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P1,38,general,html/war-rooms/music-war/producer-intel-panel.html,producer-intel-panel,2,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,38,itops,html/l1-copilot/aplus/aplus-readiness.html,A+ Readiness Dashboard · TSM Career Training,1,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,36,mortgage,html/tsm-mortgage-demo.html,TSM Mortgage Command Center — Live Demo Walkthrough,2,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P1,35,general,html/tsm-enterprise-operating-system.html,TSM Workforce Intelligence & Operations Command Center,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,35,general,html/war-rooms/music-war/producer/mastering-coach.html,Mastering Coach · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,30,construction,html/construction-suite/construction-osha-exam-sim.html,OSHA 30 Exam Simulator · TSM Academy,4,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,26,general,html/demo/presentations/career-training-presentation.html,Career Training Platform — Manager-Gated Certification Academy — TSM Demo,1,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,26,itops,html/demo/presentations/l1-platform-presentation.html,L1 Ticket Copilot — Enterprise Command Center — TSM Demo,1,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,23,itops,html/l1-copilot/servicenow-fundamentals.html,ServiceNow ITSM Fundamentals · TSM Career Training,4,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,18,general,html/war-rooms/music-war/playback-banger.html,TSM Music Command - Amplified Studio,1,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,17,general,html/executive-portal-v2.html,TSM Executive Portal v2,0,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,8,general,html/pc-command/public/index.html,tsm-pc-command · TSM Platform,2,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,8,mortgage,html/reo-pro/public/index.html,tsm-reo-pro · TSM Platform,2,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P1,8,general,html/demo/presentations/rcm-os-presentation.html,RCM-OS — The Operating Cadence Engine — TSM Demo,1,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,7,construction,html/demo/presentations/construction-presentation.html,Construction — Risk & Anomaly Command — TSM Demo,0,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,7,healthcare,html/demo/presentations/property-revenue-presentation.html,Property Accounting — Revenue Cycle Close — TSM Demo,0,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,5,mortgage,html/demo/presentations/mortgage-presentation.html,Mortgage War Room — Loan Exception Command — TSM Demo,0,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P1,5,legal,html/demo/presentations/realestate-presentation.html,Real Estate War Room — Compliance & Pipeline — TSM Demo,0,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P1,3,insurance,html/tsm-insurance/suite-index.html,Suite Index,0,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P1,2,finops,html/finops-suite/suite-index.html,Suite Index,0,0,financial leakage; invoice exceptions; close-cycle delays; spend visibility; audit exposure,Financial Exception Report; Spend/Leakage Report; Close Readiness Report; Executive Finance Brief
P1,0,construction,html/construction-suite/suite-index.html,Suite Index,0,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,0,construction,html/construction-suite/tour-construction.html,tour-construction,0,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,0,bpo,html/demo/presentations/bpo-presentation.html,BPO Service Delivery — Command Center — TSM Demo,0,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,0,construction,html/demo/presentations/construction-finance-presentation.html,Construction — Cash Flow & Liquidity Command — TSM Demo,0,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,0,itops,html/demo/presentations/cyber-incident-presentation.html,Cyber Incident Command — TSM Demo,0,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,0,finops,html/demo/presentations/finops-presentation.html,FinOps War Room — AP/AR Command — TSM Demo,0,0,financial leakage; invoice exceptions; close-cycle delays; spend visibility; audit exposure,Financial Exception Report; Spend/Leakage Report; Close Readiness Report; Executive Finance Brief
P1,0,healthcare,html/demo/presentations/healthcare-presentation.html,Healthcare RCM — Denial Management — TSM Demo,0,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,0,hotel,html/demo/presentations/hotelops-presentation.html,Concierge Command — Hotel Operations — TSM Demo,0,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P1,0,healthcare,html/demo/presentations/insurance-presentation.html,Insurance War Room — Claims & SIU — TSM Demo,0,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,0,legal,html/demo/presentations/legal-presentation.html,Legal War Room — Matter Intake & Escalation — TSM Demo,0,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P1,0,itops,html/demo/presentations/noc-presentation.html,NOC Command Center — L1 Copilot — TSM Demo,0,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,0,itops,html/demo/presentations/plant-incident-presentation.html,Plant / OT Incident Command — TSM Demo,0,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P1,0,real_estate,html/demo/presentations/pm-copilot-presentation.html,PM Copilot — Property Portfolio War Room — TSM Demo,0,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P1,0,legal,html/demo/presentations/schools-presentation.html,Schools Command — Grant Compliance & Funding — TSM Demo,0,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P1,0,bpo,html/demo/presentations/supplier-shutdown-presentation.html,Supplier Shutdown / Disruption Command — TSM Demo,0,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P1,0,healthcare,html/healthcare-command.html,Healthcare Command,0,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,0,healthcare,html/healthcare-suite/suite-index.html,Suite Index,0,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,0,real_estate,html/property-accountant/index.html,TSM Property Accountant,0,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P1,0,general,html/sweet-os/sweet-os.html,Sweet OS,0,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
